model_tag,retriever,lang_pair,selector_method,k,num_samples,empty_prediction_count,bleu,comet22,pred_qe,source_scope
llama3-8b-instruct,gte,eng_Latn-hau_Latn,retriever_topk,8,1012,0,9.0938284659862,0.6655338559108289,0.5234734207804024,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-plt_Latn,error_filter,8,1012,0,4.103154015103438,0.5743575485445294,0.4502251627358052,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-plt_Latn,error_profile_rerank,8,1012,0,4.10515503669949,0.5765114493903671,0.4493828179395717,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-plt_Latn,low_quality,8,1012,0,3.406443258429709,0.5474833025497646,0.4352628214380487,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-plt_Latn,quality_only,8,1012,0,3.693602794874916,0.5574514182218214,0.4449843074611053,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-plt_Latn,quality_rerank,8,1012,0,4.151815469511206,0.5751500949263573,0.4509593171505588,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-plt_Latn,random_in_topn,8,1012,0,3.79927656770538,0.5518446912319057,0.4355425221823421,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-plt_Latn,retriever_topk,8,1012,0,4.098608086534855,0.5745326094182113,0.4500571711673567,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-som_Latn,error_filter,8,1012,0,2.7152067168185434,0.5165456589679474,0.4638435665385525,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-som_Latn,error_profile_rerank,8,1012,0,2.718514376120637,0.5214421040131876,0.4675576423291161,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-som_Latn,low_quality,8,1012,0,2.2341124434998183,0.4887338762756864,0.4414215284020533,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-som_Latn,quality_only,8,1012,0,2.6360310847320125,0.5042590296610071,0.4527311126587419,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-som_Latn,quality_rerank,8,1012,0,2.690771933151596,0.5241241867068728,0.4692058677199801,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-som_Latn,random_in_topn,8,1012,0,2.4426238908076274,0.4921544328066907,0.4488482430812869,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-som_Latn,retriever_topk,8,1012,0,2.651473073428217,0.520112530000714,0.4666269223386119,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-swh_Latn,error_filter,8,1012,0,16.54393598506478,0.7300679542330414,0.6890434986164448,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-swh_Latn,error_profile_rerank,8,1012,0,16.944371347291934,0.7316086711619683,0.687264626705835,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-swh_Latn,low_quality,8,1012,0,15.820266869549364,0.7200293410201317,0.6780087318227225,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-swh_Latn,quality_only,8,1012,0,16.36818810732408,0.7243605233699437,0.6841680750309714,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-swh_Latn,quality_rerank,8,1012,0,16.87280275330852,0.7320972292025099,0.6907401874425854,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-swh_Latn,random_in_topn,8,1012,0,15.93701137233946,0.718718464048248,0.6777743023669296,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-swh_Latn,retriever_topk,8,1012,0,16.90963883935401,0.7316434565681242,0.6899615752367163,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-xho_Latn,error_filter,8,1012,0,1.024038837894027,0.4411460986810004,0.4020815663952601,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-xho_Latn,error_profile_rerank,8,1012,0,1.2346089900051596,0.4514760132658151,0.4065079771777387,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-xho_Latn,low_quality,8,1012,0,0.9098876561801827,0.4092056857267387,0.3856354859388864,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-xho_Latn,quality_only,8,1012,0,1.044958319684648,0.4357800217043505,0.3983663776705387,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-xho_Latn,quality_rerank,8,1012,0,1.0024678568578669,0.4448067721406462,0.4038122614970791,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-xho_Latn,random_in_topn,8,1012,0,0.8922651973825576,0.4180873090423379,0.393657988121387,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,gte,eng_Latn-xho_Latn,retriever_topk,8,1012,0,1.1761910450504636,0.4420936881700759,0.4005325285813554,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,error_filter,8,1012,0,9.242222553245211,0.6629943169447273,0.5291890913377637,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,error_profile_rerank,8,1012,0,9.33622726895844,0.6670701625819498,0.5293933998925884,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,low_quality,8,1012,0,7.976947408730007,0.6428799944020542,0.5149284607101335,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,quality_only,8,1012,0,8.28395089289361,0.6463955811449426,0.5202875731608613,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,quality_rerank,8,1012,0,9.473211353901515,0.670752589322126,0.5316859520530041,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,random_in_topn,8,1012,0,8.35544510154624,0.6476829994779095,0.5188153318972456,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-hau_Latn,retriever_topk,8,1012,0,9.242366993947304,0.6681018454342963,0.5282147678108554,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,error_filter,8,1012,0,4.41853900852653,0.5793958050695803,0.4527967525093923,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,error_profile_rerank,8,1012,0,4.519800193139565,0.5837805107707091,0.4541026120894982,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,low_quality,8,1012,0,3.343342224502064,0.5438040945340287,0.4331853072869447,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,quality_only,8,1012,0,3.818782630087592,0.558123796221178,0.4439570763306655,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,quality_rerank,8,1012,0,4.5352529971009625,0.5797718823132779,0.4520812079663804,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,random_in_topn,8,1012,0,3.722627735474869,0.5547648396181024,0.4383686605708401,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-plt_Latn,retriever_topk,8,1012,0,4.598578025185005,0.5815326165952701,0.4541731464415199,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-som_Latn,error_filter,8,1012,0,2.687156703588117,0.5176724883554716,0.4631987684093445,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-som_Latn,error_profile_rerank,8,1012,0,2.956379455864567,0.5266227221536071,0.467130603850359,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-som_Latn,low_quality,8,1012,0,2.385054777963331,0.4877508652834553,0.4404173935119342,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-som_Latn,quality_only,8,1012,0,2.6893829961852456,0.5021236127632644,0.4526903445247133,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-som_Latn,quality_rerank,8,1012,0,2.9121821271701647,0.5270966474894478,0.4703116894003902,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-som_Latn,random_in_topn,8,1012,0,2.484914709465007,0.4959863473922603,0.4458305267948407,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-som_Latn,retriever_topk,8,1012,0,2.894533443493972,0.526275539792809,0.4690634461613041,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,error_filter,8,1012,0,16.943353425275287,0.7252814613665517,0.6860224746550496,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,error_profile_rerank,8,1012,0,17.165169056521716,0.7333244938742031,0.6916316364240269,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,low_quality,8,1012,0,15.69822929974282,0.7204336142204261,0.6811820323111512,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,quality_only,8,1012,0,15.915055406706154,0.7220858497169649,0.6801541589583333,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,quality_rerank,8,1012,0,16.90866997892594,0.7268313833258369,0.6877198012567791,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,random_in_topn,8,1012,0,15.680253739052413,0.7200829732736109,0.6806087092507498,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-swh_Latn,retriever_topk,8,1012,0,17.1735762397537,0.73004759677314,0.6896716560064097,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,error_filter,8,1012,0,1.2210515054303,0.4487668699603307,0.4045312932946465,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,error_profile_rerank,8,1012,0,1.1378989139430982,0.4438191080105163,0.4050351314158307,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,low_quality,8,1012,0,0.930816258966736,0.4119361986078528,0.3861039207858059,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,quality_only,8,1012,0,1.1741896686200552,0.4434668654539133,0.4022847899040686,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,quality_rerank,8,1012,0,1.0773118853597516,0.4371685375396913,0.3990169171052488,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,random_in_topn,8,1012,0,0.950167991035221,0.4222849562263536,0.3942723833171746,retriever-specific MT-ICL result used in manuscript
llama3-8b-instruct,sonar,eng_Latn-xho_Latn,retriever_topk,8,1012,0,1.0217364652609509,0.4391695332120765,0.4008994312448935,retriever-specific MT-ICL result used in manuscript
qwen3-8b,shared,eng_Latn-hau_Latn,zero_shot,0,1012,0,1.1296832354171358,0.432321260480777,0.4057179566605289,shared canonical zero-shot used in manuscript
qwen3-8b,shared,eng_Latn-plt_Latn,zero_shot,0,1012,0,0.3764652559164161,0.2959638453813881,0.3722487301400056,shared canonical zero-shot used in manuscript
qwen3-8b,shared,eng_Latn-som_Latn,zero_shot,0,1012,0,1.4303154529222266,0.4720392252793425,0.4252921056017102,shared canonical zero-shot used in manuscript
qwen3-8b,shared,eng_Latn-swh_Latn,zero_shot,0,1012,0,4.240335881577003,0.5278960585947564,0.4760330616838847,shared canonical zero-shot used in manuscript
qwen3-8b,shared,eng_Latn-xho_Latn,zero_shot,0,1012,0,0.7080640703715163,0.5556205690437155,0.4327071792052197,shared canonical zero-shot used in manuscript
qwen3-8b,bm25,eng_Latn-hau_Latn,retriever_topk,8,1012,0,1.8729363273795887,0.4536447489391202,0.4206715124574574,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-hau_Latn,error_filter,8,1012,0,1.8672769473198971,0.4516285892296214,0.4193175532836687,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-hau_Latn,error_profile_rerank,8,1012,0,2.0067970030646536,0.4548620016649071,0.4218968617704074,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-hau_Latn,low_quality,8,1012,0,1.55058466581306,0.426277451452766,0.4109416121374006,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-hau_Latn,quality_only,8,1012,0,1.8141246144652503,0.4421777825346106,0.4209153917526068,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-hau_Latn,quality_rerank,8,1012,0,1.8560027521845168,0.4552457254276916,0.4224020870542337,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-hau_Latn,random_in_topn,8,1012,0,1.5337735259163845,0.4312630891358193,0.4131012261208338,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-plt_Latn,retriever_topk,8,1012,0,1.9891385194657676,0.5388329627191125,0.4320242797786539,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-plt_Latn,error_filter,8,1012,0,2.1021146198487486,0.5386789105096353,0.4317144384320545,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-plt_Latn,error_profile_rerank,8,1012,0,2.062459997117649,0.5405243042076058,0.4338969480496621,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-plt_Latn,low_quality,8,1012,0,1.8211703189177528,0.5283700968967124,0.4241723677975387,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-plt_Latn,quality_only,8,1012,0,1.9905754140283487,0.5339954384113018,0.4287063857253361,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-plt_Latn,quality_rerank,8,1012,0,2.0463247877979347,0.5385802692987702,0.4314346646838508,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-plt_Latn,random_in_topn,8,1012,0,1.8390994695539231,0.5304008474934242,0.4283103863358968,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-som_Latn,retriever_topk,8,1012,0,1.628455932161008,0.5027949254915648,0.4607304064299278,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-som_Latn,error_filter,8,1012,0,1.5836462657165422,0.5029848848760363,0.4603171007258618,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-som_Latn,error_profile_rerank,8,1012,0,1.6085889483386937,0.506914145743894,0.4626126434256437,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-som_Latn,low_quality,8,1012,0,1.498463376668607,0.492593998288213,0.4457098210282005,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-som_Latn,quality_only,8,1012,0,1.5965938711814038,0.4993352763678716,0.4577696526592428,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-som_Latn,quality_rerank,8,1012,0,1.6729480972848718,0.5035314269864513,0.4601948414395449,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-som_Latn,random_in_topn,8,1012,0,1.6248086500706058,0.4951196309075996,0.4545266037225252,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-swh_Latn,retriever_topk,8,1012,0,5.216100176253548,0.5393160247048842,0.4940560184743093,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-swh_Latn,error_filter,8,1012,0,5.351391451484386,0.5398444529519721,0.494098673342716,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-swh_Latn,error_profile_rerank,8,1012,0,5.130650130460593,0.540838806849459,0.4933782046138062,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-swh_Latn,low_quality,8,1012,0,4.621610474660036,0.5251196492095238,0.4800157720451298,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-swh_Latn,quality_only,8,1012,0,4.395433109328762,0.5254753586861927,0.4807928577654446,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-swh_Latn,quality_rerank,8,1012,0,5.083296134534638,0.5392763004472605,0.4924281919485495,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-swh_Latn,random_in_topn,8,1012,0,4.603741615998302,0.5259465598777349,0.4795656122650082,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-xho_Latn,retriever_topk,8,1012,0,1.1486039893168851,0.5629488596685319,0.4434732340364588,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-xho_Latn,error_filter,8,1012,0,1.111873410093525,0.5619949608923418,0.4428427277110782,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-xho_Latn,error_profile_rerank,8,1012,0,1.2141526896965102,0.561416069362239,0.444187205005069,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-xho_Latn,low_quality,8,1012,0,1.0115429122644646,0.5503923846740025,0.4392279406545661,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-xho_Latn,quality_only,8,1012,0,1.2461630721450414,0.5582642747243873,0.4401409856003264,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-xho_Latn,quality_rerank,8,1012,0,1.1856437675273068,0.5608650129951036,0.4434182193321673,retriever-specific MT-ICL result used in manuscript
qwen3-8b,bm25,eng_Latn-xho_Latn,random_in_topn,8,1012,0,1.1218392881989807,0.5560454631393607,0.4391762151901901,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-hau_Latn,error_filter,8,1012,0,1.792208971414874,0.4440496230549492,0.4181826427696722,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-hau_Latn,error_profile_rerank,8,1012,0,1.8282293656679869,0.4443201872082096,0.416001858535727,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-hau_Latn,low_quality,8,1012,0,1.3253252474062776,0.4208811668480338,0.4062212522439806,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-hau_Latn,quality_only,8,1012,0,1.6088000199016894,0.4351767151664368,0.4160914354821439,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-hau_Latn,quality_rerank,8,1012,0,1.9178535723644277,0.4460284247876627,0.4148206286750763,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-hau_Latn,random_in_topn,8,1012,0,1.460468099750584,0.4298776218542468,0.4105322881355116,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-hau_Latn,retriever_topk,8,1012,0,1.8067997105570512,0.4456408020005867,0.4125763782163854,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-plt_Latn,error_filter,8,1012,0,1.9793848845887196,0.5363720241389256,0.4299374849723262,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-plt_Latn,error_profile_rerank,8,1012,0,1.8591250695056332,0.5366179952802865,0.4307174947657604,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-plt_Latn,low_quality,8,1012,0,1.7099651578292403,0.524618963655747,0.4235922498959797,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-plt_Latn,quality_only,8,1012,0,1.9135108002615917,0.5324850455809959,0.4282664500854232,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-plt_Latn,quality_rerank,8,1012,0,1.9228565866290448,0.5361180841157087,0.4291472723008144,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-plt_Latn,random_in_topn,8,1012,0,1.772263726576854,0.5306119446167833,0.4262959573992156,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-plt_Latn,retriever_topk,8,1012,0,1.9117796931087776,0.5356438567810379,0.4285775783799382,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-som_Latn,error_filter,8,1012,0,1.5024783033355034,0.5023571968432,0.457684130036077,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-som_Latn,error_profile_rerank,8,1012,0,1.51733324388404,0.5010560349277828,0.4562006991489131,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-som_Latn,low_quality,8,1012,0,1.3639281764777071,0.4894254298019315,0.4487884014314813,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-som_Latn,quality_only,8,1012,0,1.5255196426102913,0.4927572105595245,0.4522983023948349,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-som_Latn,quality_rerank,8,1012,0,1.6912293109692027,0.5006071037572363,0.4577371539629024,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-som_Latn,random_in_topn,8,1012,0,1.484263032856554,0.4921109012287596,0.4524898583827754,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-som_Latn,retriever_topk,8,1012,0,1.5761618433924125,0.5018189741158674,0.4586944656645356,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-swh_Latn,error_filter,8,1012,0,5.143036594480721,0.5398116559673675,0.492373965768946,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-swh_Latn,error_profile_rerank,8,1012,0,5.278783688296421,0.541198104089899,0.4939116996974342,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-swh_Latn,low_quality,8,1012,0,5.011381341417697,0.5246133708317761,0.4794816380668534,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-swh_Latn,quality_only,8,1012,0,4.868807937081432,0.5301598485691745,0.4821418596821811,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-swh_Latn,quality_rerank,8,1012,0,5.304457586223357,0.5421485684723722,0.492989340524664,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-swh_Latn,random_in_topn,8,1012,0,4.815696649545114,0.5258369416940825,0.4811027860158517,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-swh_Latn,retriever_topk,8,1012,0,5.297152007668566,0.5429648511671266,0.4919903050121582,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-xho_Latn,error_filter,8,1012,0,1.2006592038991246,0.5623996644152012,0.4416396825504397,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-xho_Latn,error_profile_rerank,8,1012,0,1.1758406289816463,0.5583771218954339,0.4410432080329642,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-xho_Latn,low_quality,8,1012,0,1.168246974164182,0.5522080952883238,0.4356044854806817,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-xho_Latn,quality_only,8,1012,0,1.058751115849648,0.5559142799422204,0.4408436658177451,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-xho_Latn,quality_rerank,8,1012,0,1.1528935178854445,0.5588758129906277,0.4390319901492756,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-xho_Latn,random_in_topn,8,1012,0,1.2243424631453608,0.5562888513146181,0.4407706112847497,retriever-specific MT-ICL result used in manuscript
qwen3-8b,gte,eng_Latn-xho_Latn,retriever_topk,8,1012,0,1.1116040799147318,0.5590752726899305,0.4402215585937142,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-hau_Latn,error_filter,8,1012,0,1.906542732829026,0.4479664695474941,0.4161332735548849,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-hau_Latn,error_profile_rerank,8,1012,0,1.888480874981748,0.4502803588308129,0.4176554374190658,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-hau_Latn,low_quality,8,1012,0,1.3995288372563937,0.4258663951761637,0.4081115662874912,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-hau_Latn,quality_only,8,1012,0,1.8426538680001605,0.4391798755161376,0.4170031779309506,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-hau_Latn,quality_rerank,8,1012,0,1.8811312955197972,0.4484036055654876,0.4156634922437517,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-hau_Latn,random_in_topn,8,1012,0,1.819625857662225,0.4327036049585097,0.4113823941397102,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-hau_Latn,retriever_topk,8,1012,0,1.839146222219052,0.4479433520303177,0.4162205538082971,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-plt_Latn,error_filter,8,1012,0,1.9955353109665304,0.536971748581988,0.4290359781488128,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-plt_Latn,error_profile_rerank,8,1012,0,2.115191320353471,0.53872892605104,0.4295722300356084,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-plt_Latn,low_quality,8,1012,0,1.9044490180626816,0.5224528368636082,0.421333563804862,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-plt_Latn,quality_only,8,1012,0,1.7629929398755464,0.5328001897384527,0.4274447052316232,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-plt_Latn,quality_rerank,8,1012,0,1.931213782969746,0.537719899604443,0.4286410524086518,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-plt_Latn,random_in_topn,8,1012,0,2.019739519281476,0.5275942949438284,0.4270285132374217,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-plt_Latn,retriever_topk,8,1012,0,2.0337971369400845,0.5376791392743823,0.430137546018885,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-som_Latn,error_filter,8,1012,0,1.6455839473926628,0.5010009970177304,0.4564170444259059,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-som_Latn,error_profile_rerank,8,1012,0,1.489351813177386,0.5041491303872685,0.457972967106363,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-som_Latn,low_quality,8,1012,0,1.5343644610434313,0.4891227668688702,0.4501434162318,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-som_Latn,quality_only,8,1012,0,1.5191037035641786,0.4955760480269142,0.4557836519870833,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-som_Latn,quality_rerank,8,1012,0,1.6303291860964615,0.5025253759719166,0.4577590309289604,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-som_Latn,random_in_topn,8,1012,0,1.5537427076743795,0.4938670102315458,0.4515134824712286,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-som_Latn,retriever_topk,8,1012,0,1.6142389864956614,0.5019422905895079,0.4569600945404867,retriever-specific MT-ICL result used in manuscript
qwen3-8b,sonar,eng_Latn-swh_Latn,error_filter,8,1012,0,5.116469113363889,0.5375910020569568,0.4887613950687435,retriever-specific MT-ICL result used in manuscript
